customer_id,count,country,state,city,zip_code,lat_long,latitude,longitude,gender,senior_citizen,partner,dependents,tenure_months,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,churn_label,churn_value,churn_score,cltv,churn_reason,age_group,monthly_spend_category,tenure_group,high_value_customer,cltv_segment,churn_risk,payment_mode,internet_category,service_count,engagement_score,customer_status,location,avg_revenue_per_month,coordinates,churn_reason_category,loyalty_level,customer_segment
4629-NRXKX,1,United States,California,El Monte,91731,"34.079934, -118.046695",34.079934,-118.046695,Female,No,Yes,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.4,147.15,Yes,1,75,5687,Network reliability,Adult,High,0-12 Months,Yes,Platinum,High,Online,Fiber,1,62.669999999999995,Inactive,"El Monte, California",73.575,"(34.079934, -118.046695)",Churned,New,VIP At Risk
9514-JDSKI,1,United States,California,El Monte,91732,"34.074492, -118.01462",34.074492,-118.01462,Male,Yes,Yes,No,1,No,No phone service,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,40.2,40.2,Yes,1,65,5828,Limited range of services,Senior Citizen,Medium,0-12 Months,Yes,Platinum,Medium,Online,DSL,2,68.68,Inactive,"El Monte, California",40.2,"(34.074492, -118.01462)",Churned,New,VIP
4959-JOSRX,1,United States,California,La Puente,91744,"34.031441, -117.936436",34.031441,-117.936436,Female,No,Yes,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),44.6,80.55,Yes,1,99,4884,Lack of affordable download/upload speed,Adult,Medium,0-12 Months,Yes,Gold,High,Online,DSL,1,54.64,Inactive,"La Puente, California",40.275,"(34.031441, -117.936436)",Churned,New,VIP At Risk
7273-TEFQD,1,United States,California,La Puente,91746,"34.038983, -117.991372",34.038983,-117.991372,Male,Yes,No,No,3,No,No phone service,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,41.15,132.2,Yes,1,96,2314,Long distance charges,Senior Citizen,Medium,0-12 Months,No,Bronze,High,Online,DSL,2,34.34,Inactive,"La Puente, California",44.06666666666666,"(34.038983, -117.991372)",Churned,New,At Risk
3606-TWKGI,1,United States,California,Rowland Heights,91748,"33.976753, -117.897367",33.976753,-117.897367,Male,Yes,No,No,13,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.9,1364.3,Yes,1,84,2494,Extra data charges,Senior Citizen,High,12-24 Months,No,Bronze,High,Online,Fiber,6,60.14,Inactive,"Rowland Heights, California",104.94615384615385,"(33.976753, -117.897367)",Churned,Regular,At Risk
6323-AYBRX,1,United States,California,Ontario,91762,"34.057256, -117.667677",34.057256,-117.667677,Male,No,No,No,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.35,1099.6,Yes,1,83,5084,Price too high,Adult,Low,48-72 Months,Yes,Gold,High,Offline,No Internet,1,79.44,Inactive,"Ontario, California",18.63728813559322,"(34.057256, -117.667677)",Churned,Loyal,VIP At Risk
4385-GZQXV,1,United States,California,Ontario,91764,"34.074087, -117.605618",34.074087,-117.605618,Female,Yes,No,No,16,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,94.45,1511.2,Yes,1,81,3810,Product dissatisfaction,Senior Citizen,High,12-24 Months,No,Silver,High,Online,Fiber,4,64.5,Inactive,"Ontario, California",94.45,"(34.074087, -117.605618)",Churned,Regular,At Risk
6366-ZGQGL,1,United States,California,Pomona,91766,"34.042286, -117.756106",34.042286,-117.756106,Male,No,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),24.8,24.8,Yes,1,73,5087,Service dissatisfaction,Adult,Low,0-12 Months,Yes,Gold,High,Online,DSL,0,51.269999999999996,Inactive,"Pomona, California",24.8,"(34.042286, -117.756106)",Churned,New,VIP At Risk
5940-AHUHD,1,United States,California,Pomona,91768,"34.067932, -117.785168",34.067932,-117.785168,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,70.6,70.6,Yes,1,69,3338,Lack of self-service on Website,Adult,High,0-12 Months,No,Bronze,Medium,Offline,Fiber,1,38.78,Inactive,"Pomona, California",70.6,"(34.067932, -117.785168)",Churned,New,Standard
6432-TWQLB,1,United States,California,Rosemead,91770,"34.065108, -118.082791",34.065108,-118.082791,Male,No,Yes,No,5,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,85.4,401.1,Yes,1,80,3676,Network reliability,Adult,High,0-12 Months,No,Silver,High,Online,Fiber,4,58.76,Inactive,"Rosemead, California",80.22,"(34.065108, -118.082791)",Churned,New,At Risk
4484-GLZOU,1,United States,California,San Dimas,91773,"34.102119, -117.815532",34.102119,-117.815532,Female,No,Yes,No,52,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.05,5624.85,Yes,1,65,4839,Don't know,Adult,High,48-72 Months,Yes,Gold,Medium,Online,Fiber,6,99.19,Inactive,"San Dimas, California",108.17019230769232,"(34.102119, -117.815532)",Churned,Loyal,VIP
9512-UIBFX,1,United States,California,West Covina,91791,"34.061634, -117.893169",34.061634,-117.893169,Male,No,Yes,No,18,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,95.15,1779.95,Yes,1,68,4643,Don't know,Adult,High,12-24 Months,Yes,Gold,Medium,Offline,Fiber,4,73.63,Inactive,"West Covina, California",98.88611111111112,"(34.061634, -117.893169)",Churned,Regular,VIP
5583-SXDAG,1,United States,California,Alhambra,91803,"34.074736, -118.145959",34.074736,-118.145959,Male,No,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.0,70.0,Yes,1,97,4094,Don't know,Adult,Medium,0-12 Months,No,Silver,High,Online,Fiber,1,46.339999999999996,Inactive,"Alhambra, California",70.0,"(34.074736, -118.145959)",Churned,New,At Risk
3488-PGMQJ,1,United States,California,Alpine,91901,"32.827184, -116.703729",32.827184,-116.703729,Male,Yes,No,No,8,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.5,606.55,Yes,1,80,4345,Poor expertise of online support,Senior Citizen,High,0-12 Months,No,Silver,High,Online,Fiber,2,56.650000000000006,Inactive,"Alpine, California",75.81875,"(32.827184, -116.703729)",Churned,New,At Risk
3580-REOAC,1,United States,California,Bonita,91902,"32.67117, -117.00232",32.67117,-117.00232,Male,No,No,No,10,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),44.85,435.4,Yes,1,83,4061,Poor expertise of phone support,Adult,Medium,0-12 Months,No,Silver,High,Online,DSL,1,49.61,Inactive,"Bonita, California",43.54,"(32.67117, -117.00232)",Churned,New,At Risk
7534-BFESC,1,United States,California,Boulevard,91905,"32.677097, -116.304991",32.677097,-116.304991,Male,Yes,No,No,24,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.1,1712.7,Yes,1,98,2018,Price too high,Senior Citizen,High,12-24 Months,No,Bronze,High,Online,Fiber,2,39.78,Inactive,"Boulevard, California",71.3625,"(32.677097, -116.304991)",Churned,Regular,At Risk
6390-DSAZX,1,United States,California,Guatay,91931,"32.857946, -116.561917",32.857946,-116.561917,Female,No,No,No,1,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,73.6,73.6,Yes,1,80,2565,Product dissatisfaction,Adult,High,0-12 Months,No,Bronze,High,Offline,Fiber,2,36.05,Inactive,"Guatay, California",73.6,"(32.857946, -116.561917)",Churned,New,At Risk
8098-LLAZX,1,United States,California,Jacumba,91934,"32.649787, -116.2237",32.649787,-116.2237,Female,Yes,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.45,396.1,Yes,1,85,3677,Service dissatisfaction,Senior Citizen,High,0-12 Months,No,Silver,High,Online,Fiber,4,58.370000000000005,Inactive,"Jacumba, California",99.025,"(32.649787, -116.2237)",Churned,New,At Risk
0265-EDXBD,1,United States,California,Mount Laguna,91948,"32.830852, -116.444601",32.830852,-116.444601,Male,Yes,Yes,No,32,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.9,2303.35,Yes,1,69,4105,Lack of self-service on Website,Senior Citizen,High,24-48 Months,No,Silver,Medium,Online,Fiber,2,63.849999999999994,Inactive,"Mount Laguna, California",71.9796875,"(32.830852, -116.444601)",Churned,Regular,Standard
7563-BIUPC,1,United States,California,Borrego Springs,92004,"33.200369, -116.192313",33.200369,-116.192313,Male,No,No,No,5,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,80.6,415.55,Yes,1,69,5715,Network reliability,Adult,High,0-12 Months,Yes,Platinum,Medium,Online,Fiber,2,69.15,Inactive,"Borrego Springs, California",83.11,"(33.200369, -116.192313)",Churned,New,VIP
2321-OMBXY,1,United States,California,Carlsbad,92009,"33.098018, -117.258203",33.098018,-117.258203,Female,No,Yes,No,38,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,No,Credit card (automatic),80.3,3058.65,Yes,1,81,2071,Limited range of services,Adult,High,24-48 Months,No,Bronze,High,Online,DSL,6,65.91,Inactive,"Carlsbad, California",80.49078947368422,"(33.098018, -117.258203)",Churned,Loyal,At Risk
2840-XANRC,1,United States,California,Del Mar,92014,"32.948262, -117.256086",32.948262,-117.256086,Male,Yes,Yes,No,24,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.15,2231.05,Yes,1,73,2212,Lack of affordable download/upload speed,Senior Citizen,High,12-24 Months,No,Bronze,High,Online,Fiber,4,51.72,Inactive,"Del Mar, California",92.96041666666667,"(32.948262, -117.256086)",Churned,Regular,At Risk
5020-ZSTTY,1,United States,California,El Cajon,92020,"32.79697, -116.969082",32.79697,-116.969082,Female,Yes,No,No,54,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),82.45,4350.1,Yes,1,83,4149,Long distance charges,Senior Citizen,High,48-72 Months,No,Silver,High,Online,DSL,7,98.09,Inactive,"El Cajon, California",80.55740740740741,"(32.79697, -116.969082)",Churned,Loyal,At Risk
5804-LEPIM,1,United States,California,Escondido,92029,"33.079834, -117.134275",33.079834,-117.134275,Female,Yes,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.35,139.05,Yes,1,73,2671,Extra data charges,Senior Citizen,High,0-12 Months,No,Bronze,High,Online,Fiber,1,32.51,Inactive,"Escondido, California",69.525,"(33.079834, -117.134275)",Churned,New,At Risk
0122-OAHPZ,1,United States,California,Oceanside,92057,"33.254497, -117.285879",33.254497,-117.285879,Female,No,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.85,511.25,Yes,1,67,2473,Price too high,Adult,High,0-12 Months,No,Bronze,Medium,Online,Fiber,2,37.53,Inactive,"Oceanside, California",73.03571428571429,"(33.254497, -117.285879)",Churned,New,Standard
2868-SNELZ,1,United States,California,Pala,92059,"33.384345, -117.072619",33.384345,-117.072619,Female,No,No,No,2,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,80.6,155.8,Yes,1,92,2683,Product dissatisfaction,Adult,High,0-12 Months,No,Bronze,High,Offline,Fiber,3,42.629999999999995,Inactive,"Pala, California",77.9,"(33.384345, -117.072619)",Churned,New,At Risk
4322-RCYMT,1,United States,California,Palomar Mountain,92060,"33.309852, -116.823091",33.309852,-116.823091,Male,No,Yes,No,68,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),75.8,5293.95,Yes,1,81,4903,Service dissatisfaction,Adult,High,48-72 Months,Yes,Gold,High,Online,DSL,6,106.23,Inactive,"Palomar Mountain, California",77.85220588235293,"(33.309852, -116.823091)",Churned,Highly Loyal,VIP At Risk
6680-NENYN,1,United States,California,Pauma Valley,92061,"33.313828, -116.940501",33.313828,-116.940501,Female,No,No,No,43,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,104.6,4759.85,Yes,1,91,5250,Lack of self-service on Website,Adult,High,24-48 Months,Yes,Gold,High,Online,Fiber,6,99.7,Inactive,"Pauma Valley, California",110.69418604651163,"(33.313828, -116.940501)",Churned,Loyal,VIP At Risk
1343-EHPYB,1,United States,California,Ranchita,92066,"33.215251, -116.53633",33.215251,-116.53633,Male,No,Yes,No,63,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,103.4,6603.0,Yes,1,98,4352,Network reliability,Adult,High,48-72 Months,No,Silver,High,Online,Fiber,6,98.72,Inactive,"Ranchita, California",104.80952380952381,"(33.215251, -116.53633)",Churned,Highly Loyal,At Risk
2034-GDRCN,1,United States,California,Valley Center,92082,"33.25283, -116.986079",33.25283,-116.986079,Female,No,No,No,2,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.4,168.2,Yes,1,76,4157,Don't know,Adult,High,0-12 Months,No,Silver,High,Online,Fiber,3,57.370000000000005,Inactive,"Valley Center, California",84.1,"(33.25283, -116.986079)",Churned,New,At Risk
0219-YTZUE,1,United States,California,San Diego,92103,"32.747484, -117.166877",32.747484,-117.166877,Male,No,Yes,No,4,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),84.8,371.9,Yes,1,73,4939,Don't know,Adult,High,0-12 Months,Yes,Gold,High,Online,Fiber,4,70.99000000000001,Inactive,"San Diego, California",92.975,"(32.747484, -117.166877)",Churned,New,VIP At Risk
0623-IIHUG,1,United States,California,San Diego,92104,"32.741499, -117.127409",32.741499,-117.127409,Female,Yes,No,No,21,No,No phone service,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,41.9,840.1,Yes,1,97,4778,Don't know,Senior Citizen,Medium,12-24 Months,Yes,Gold,High,Online,DSL,2,66.18,Inactive,"San Diego, California",40.00476190476191,"(32.741499, -117.127409)",Churned,Regular,VIP At Risk
4572-DVCGN,1,United States,California,San Diego,92105,"32.741859, -117.090353",32.741859,-117.090353,Female,No,No,No,10,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),80.25,846.0,Yes,1,85,3598,Poor expertise of online support,Adult,High,0-12 Months,No,Silver,High,Online,Fiber,2,49.98,Inactive,"San Diego, California",84.6,"(32.741859, -117.090353)",Churned,New,At Risk
9057-MSWCO,1,United States,California,San Diego,92108,"32.774046, -117.142454",32.774046,-117.142454,Male,Yes,Yes,No,27,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),30.75,805.1,Yes,1,91,2927,Poor expertise of phone support,Senior Citizen,Low,24-48 Months,No,Bronze,High,Online,DSL,1,45.07,Inactive,"San Diego, California",29.81851851851852,"(32.774046, -117.142454)",Churned,Regular,At Risk
1010-DIAUQ,1,United States,California,San Diego,92116,"32.765299, -117.122565",32.765299,-117.122565,Male,No,No,No,5,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),96.5,492.55,Yes,1,98,5383,Price too high,Adult,High,0-12 Months,Yes,Platinum,High,Online,Fiber,4,75.83,Inactive,"San Diego, California",98.51,"(32.765299, -117.122565)",Churned,New,VIP At Risk
0259-GBZSH,1,United States,California,San Diego,92122,"32.85723, -117.209774",32.85723,-117.209774,Male,No,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.65,181.5,Yes,1,73,3878,Product dissatisfaction,Adult,High,0-12 Months,No,Silver,High,Online,Fiber,3,54.58,Inactive,"San Diego, California",90.75,"(32.85723, -117.209774)",Churned,New,At Risk
9601-BRXPO,1,United States,California,San Diego,92129,"32.961064, -117.134917",32.961064,-117.134917,Female,No,Yes,No,25,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),104.95,2566.5,Yes,1,66,3642,Service dissatisfaction,Adult,High,24-48 Months,No,Silver,Medium,Online,Fiber,6,76.42,Inactive,"San Diego, California",102.66,"(32.961064, -117.134917)",Churned,Regular,Standard
6905-NIQIN,1,United States,California,San Diego,92154,"32.578103, -117.012975",32.578103,-117.012975,Male,No,No,No,1,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,50.65,50.65,Yes,1,76,2431,Don't know,Adult,Medium,0-12 Months,No,Bronze,High,Offline,DSL,2,34.71,Inactive,"San Diego, California",50.65,"(32.578103, -117.012975)",Churned,New,At Risk
5167-ZFFMM,1,United States,California,Indio,92201,"33.713891, -116.237257",33.713891,-116.237257,Male,No,No,No,1,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),90.85,90.85,Yes,1,81,3424,Network reliability,Adult,High,0-12 Months,No,Bronze,High,Online,Fiber,4,54.64,Inactive,"Indio, California",90.85,"(33.713891, -116.237257)",Churned,New,At Risk
4895-TMWIR,1,United States,California,Indian Wells,92210,"33.537646, -116.291089",33.537646,-116.291089,Male,Yes,Yes,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.95,214.75,Yes,1,80,5888,Limited range of services,Senior Citizen,Low,0-12 Months,Yes,Platinum,High,Offline,No Internet,1,68.28,Inactive,"Indian Wells, California",19.522727272727273,"(33.537646, -116.291089)",Churned,New,VIP At Risk
0533-BNWKF,1,United States,California,Palm Desert,92211,"33.762759, -116.324817",33.762759,-116.324817,Female,Yes,Yes,No,55,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,85.45,4874.7,Yes,1,100,5502,Lack of affordable download/upload speed,Senior Citizen,High,48-72 Months,Yes,Platinum,High,Online,Fiber,4,97.02000000000001,Inactive,"Palm Desert, California",88.63090909090909,"(33.762759, -116.324817)",Churned,Loyal,VIP At Risk
6599-CEBNN,1,United States,California,Desert Hot Springs,92240,"33.948558, -116.516976",33.948558,-116.516976,Female,No,No,No,34,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),73.95,2524.45,Yes,1,94,5795,Long distance charges,Adult,High,24-48 Months,Yes,Platinum,High,Online,Fiber,2,81.55000000000001,Inactive,"Desert Hot Springs, California",74.24852941176471,"(33.948558, -116.516976)",Churned,Regular,VIP At Risk
0979-PHULV,1,United States,California,Holtville,92250,"32.811001, -115.152865",32.811001,-115.152865,Male,No,Yes,No,69,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.45,7007.6,Yes,1,80,4020,Extra data charges,Adult,High,48-72 Months,No,Silver,High,Online,Fiber,5,92.80000000000001,Inactive,"Holtville, California",101.55942028985508,"(32.811001, -115.152865)",Churned,Highly Loyal,At Risk
4800-VHZKI,1,United States,California,Niland,92257,"33.345825, -115.596574",33.345825,-115.596574,Female,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.9,19.9,Yes,1,92,3351,Price too high,Adult,Low,0-12 Months,No,Bronze,High,Offline,No Internet,1,38.91,Inactive,"Niland, California",19.9,"(33.345825, -115.596574)",Churned,New,At Risk
7989-CHGTL,1,United States,California,North Palm Springs,92258,"33.906496, -116.569499",33.906496,-116.569499,Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.6,19.6,Yes,1,95,3448,Product dissatisfaction,Adult,Low,0-12 Months,No,Bronze,High,Offline,No Internet,1,39.879999999999995,Inactive,"North Palm Springs, California",19.6,"(33.906496, -116.569499)",Churned,New,At Risk
0334-GDDSO,1,United States,California,Ocotillo,92259,"32.698964, -115.886656",32.698964,-115.886656,Male,Yes,No,No,3,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,81.35,233.7,Yes,1,73,2818,Service dissatisfaction,Senior Citizen,High,0-12 Months,No,Bronze,High,Online,Fiber,3,44.379999999999995,Inactive,"Ocotillo, California",77.89999999999999,"(32.698964, -115.886656)",Churned,New,At Risk
0578-SKVMF,1,United States,California,Seeley,92273,"32.790282, -115.689559",32.790282,-115.689559,Female,No,Yes,No,22,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,83.3,1845.9,Yes,1,88,3804,Lack of self-service on Website,Adult,High,12-24 Months,No,Silver,High,Online,Fiber,3,61.84,Inactive,"Seeley, California",83.90454545454546,"(32.790282, -115.689559)",Churned,Regular,At Risk
5564-NEMQO,1,United States,California,Thermal,92274,"33.53604, -116.119222",33.53604,-116.119222,Female,Yes,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.3,75.3,Yes,1,67,4902,Network reliability,Senior Citizen,High,0-12 Months,Yes,Gold,Medium,Online,Fiber,2,59.42,Inactive,"Thermal, California",75.3,"(33.53604, -116.119222)",Churned,New,VIP
9063-ZGTUY,1,United States,California,Adelanto,92301,"34.667815, -117.536183",34.667815,-117.536183,Female,No,Yes,No,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.4,1182.55,Yes,1,82,4221,Don't know,Adult,Low,48-72 Months,No,Silver,High,Offline,No Internet,1,71.61,Inactive,"Adelanto, California",19.38606557377049,"(34.667815, -117.536183)",Churned,Highly Loyal,At Risk
